Unnamed: 0;id;id_src;id_passage;date;text;author;toptopic
3816;3816;CRSANR5L15S2018O1N279;719072;2018-06-19;Madame la ministre des solidarités et de la santé, il est une promesse qui représente particulièrement ce projet, un engagement fort du Président de la République pour lutter contre les inégalités, je veux parler;M. Thomas Mesnier;z61
3817;3817;CRSANR5L15S2018O1N279;719072;2018-06-19;du reste à charge zéro en santé.;M. Thomas Mesnier;z37
3818;3818;CRSANR5L15S2018O1N279;719072;2018-06-19;Aujourd’hui, pour des raisons financières, 10 % des Français renoncent à s’équiper en lunettes, 17 % renoncent à s’équiper en prothèses dentaires et 65 % de ceux souffrant de troubles auditifs appareillables renoncent à s’équiper.;M. Thomas Mesnier;z37
3819;3819;CRSANR5L15S2018O1N279;719072;2018-06-19;Nous parlons là de millions de Français.;M. Thomas Mesnier;z15
3820;3820;CRSANR5L15S2018O1N279;719072;2018-06-19;Comment lire, travailler, se déplacer, se divertir, quand on ne voit pas correctement ?;M. Thomas Mesnier;-
3821;3821;CRSANR5L15S2018O1N279;719072;2018-06-19;Comment parler, manger, être en bonne santé quand on n’a pas toutes ses dents ?;M. Thomas Mesnier;-
3822;3822;CRSANR5L15S2018O1N279;719072;2018-06-19;Comment ne pas s’isoler, s’exclure davantage (Exclamations sur les bancs du groupe LR)quand on ne peut pas tenir une conversation, échanger avec ses proches ?Il s’agit de traiter les inégalités à la racine.;M. Thomas Mesnier;-
3823;3823;CRSANR5L15S2018O1N279;719072;2018-06-19;Le Président de la République a fait, mercredi dernier, l’annonce de cette avancée sociale majeure.;M. Thomas Mesnier;z61
3824;3824;CRSANR5L15S2018O1N279;719072;2018-06-19;Pouvez-vous, madame la ministre, revenir sur la mise en place de cette réforme, son calendrier et sa mise en œuvre dans le quotidien des Français ?;M. Thomas Mesnier;-
3826;3826;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme la ministre des solidarités et de la santé.;M. le président;-
3827;3827;CRSANR5L15S2018O1N279;717153;2018-06-19;Monsieur le député, merci de rappeler cette conquête essentielle de la protection sociale.;Mme Agnès Buzyn;z90
3828;3828;CRSANR5L15S2018O1N279;717153;2018-06-19;Nous avons connu l’aboutissement, la semaine dernière, d’une concertation sans précédent sur le reste à charge zéro, ce qu’on appelle maintenant le « 100 % santé ».;Mme Agnès Buzyn;-
3829;3829;CRSANR5L15S2018O1N279;717153;2018-06-19;C’était une promesse du Président de la République, que nous avons tenue en moins d’un an.;Mme Agnès Buzyn;z61
3830;3830;CRSANR5L15S2018O1N279;718850;2018-06-19;Mais ce n’est pas pour maintenant !;M. Pierre Cordier;-
3831;3831;CRSANR5L15S2018O1N279;717153;2018-06-19;Il aura fallu un effort de toutes les parties prenantes, que je remercie ici – les professionnels de santé, les industriels, les complémentaires et l’assurance-maladie – pour aboutir à cet accord historique.;Mme Agnès Buzyn;z37
3832;3832;CRSANR5L15S2018O1N279;717153;2018-06-19;Concrètement, en ce qui concerne les prothèses auditives, en 2021, il n’y aura plus de reste à charge pour les Français (Applaudissements sur les bancs du groupe LaREM et sur plusieurs bancs du groupe MODEM), alors que celui-ci s’élève aujourd’hui à 850 euros par oreille.;Mme Agnès Buzyn;z37
3833;3833;CRSANR5L15S2018O1N279;717153;2018-06-19;Dès 2019, le reste à charge diminuera de 200 euros par prothèse auditive.;Mme Agnès Buzyn;z37
3834;3834;CRSANR5L15S2018O1N279;717153;2018-06-19;Chez le dentiste, en moyenne, une couronne entraîne un reste à charge de 200 euros.;Mme Agnès Buzyn;z37
3835;3835;CRSANR5L15S2018O1N279;717153;2018-06-19;Dès 2020, cette prise en charge sera remboursée à 100 %.;Mme Agnès Buzyn;-
3837;3837;CRSANR5L15S2018O1N279;717153;2018-06-19;)Pour l’optique, dès 2020, nos concitoyens pourront acquérir des lunettes sans reste à charge et pourront continuer aussi à choisir, s’ils le souhaitent, des montures plus chères.;Mme Agnès Buzyn;z37
3838;3838;CRSANR5L15S2018O1N279;717153;2018-06-19;Nous avons réussi à nous mettre d’accord sur un panier de soins de qualité, avec une exigence qui réponde aux besoins des Français, sans augmentation du tarif des complémentaires santé.Enfin, la réforme du 100 % santé va au-delà de la levée des freins financiers.;Mme Agnès Buzyn;z37
3839;3839;CRSANR5L15S2018O1N279;717153;2018-06-19;Il s’agit de redévelopper la prévention, de revaloriser les actes de prévention, notamment en matière dentaire et pour les prothèses auditives, de favoriser l’accès à tous les professionnels de santé.;Mme Agnès Buzyn;z37
3840;3840;CRSANR5L15S2018O1N279;717153;2018-06-19;Nous investissons pour l’avenir, nous transformons en profondeur notre système de santé.;Mme Agnès Buzyn;z38
3842;3842;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme Agnès Firmin Le Bodo, pour le groupe UDI, Agir et indépendants.;M. le président;-
3843;3843;CRSANR5L15S2018O1N279;267780;2018-06-19;Monsieur le président, ma question s’adresse à M. le ministre de l’économie et des finances.J’ai été alertée par plusieurs acteurs du bâtiment sur une éventuelle remise en cause du taux réduit de la TVA sur les travaux de rénovation énergétique.;Mme Agnès Firmin Le Bodo;z30
3844;3844;CRSANR5L15S2018O1N279;267780;2018-06-19;À l’heure où l’État souhaite à juste titre lutter contre les passoires thermiques en accompagnant 150 000 ménages chaque année pour rénover leur logement, les Français comprendraient mal cette décision.;Mme Agnès Firmin Le Bodo;z30
3845;3845;CRSANR5L15S2018O1N279;267780;2018-06-19;Rappelons tout de même que ce taux réduit de TVA est une aide fiscale apportée aux nombreux ménages qui souhaitent agir pour l’environnement en améliorant leur logement, et aucunement un cadeau fait aux entreprises.En avril dernier, dans son plan de lutte contre la précarité énergétique – nous ne pouvons que saluer cette initiative –, M. le ministre de la transition écologique et solidaire a clairement affirmé la nécessité d’accompagner cette rénovation, notamment pour les ménages les plus modestes.;Mme Agnès Firmin Le Bodo;z30
3846;3846;CRSANR5L15S2018O1N279;267780;2018-06-19;Par ailleurs, la lutte contre le travail illégal est primordiale en termes tant d’équité que de protection sociale.;Mme Agnès Firmin Le Bodo;z90
3847;3847;CRSANR5L15S2018O1N279;267780;2018-06-19;Un relèvement du taux de TVA aurait des effets délétères.;Mme Agnès Firmin Le Bodo;z57
3848;3848;CRSANR5L15S2018O1N279;267780;2018-06-19;Ces effets sont connus et avaient déjà été mis en avant par Mme Cosse, alors ministre du logement, répondant à la Cour des comptes qui cherchait à revenir sur cette politique d’aide à la rénovation.;Mme Agnès Firmin Le Bodo;z30
3849;3849;CRSANR5L15S2018O1N279;267780;2018-06-19;Mme Cosse estimait qu’un passage à 20 % de la TVA sur l’ensemble des travaux entraînerait une baisse de 6 % des travaux déclarés par les professionnels, autrement dit une forte hausse du travail illégal et une perte d’environ 22 000 emplois.Monsieur le ministre, nos entreprises ont besoin de stabilité fiscale.;Mme Agnès Firmin Le Bodo;z55
3850;3850;CRSANR5L15S2018O1N279;267780;2018-06-19;Dans un environnement où nous nous devons d’être constructifs et où les entreprises doivent s’adapter continuellement aux normes, au contexte économique, il nous faut être prudents dans les adaptations que nous leur demandons.;Mme Agnès Firmin Le Bodo;-
3851;3851;CRSANR5L15S2018O1N279;267780;2018-06-19;Quelles sont les intentions du Gouvernement en la matière. ?;Mme Agnès Firmin Le Bodo;-
3853;3853;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme la secrétaire d’État auprès du ministre de l’économie et des finances.;M. le président;-
3854;3854;CRSANR5L15S2018O1N279;744078;2018-06-19;Madame la députée, comme vous le savez, chacun des ministres est actuellement engagé dans une démarche complète de revue et d’évaluation des dispositifs fiscaux et non fiscaux qui le concernent dans le cadre du programme d’action publique 2022.;Mme Delphine Gény-Stephann;z88
3855;3855;CRSANR5L15S2018O1N279;744078;2018-06-19;C’est une nécessité absolue que de s’assurer que tout euro public dépensé dans notre pays va aux actions les plus efficaces possibles pour la croissance et l’emploi.;Mme Delphine Gény-Stephann;z54
3856;3856;CRSANR5L15S2018O1N279;744078;2018-06-19;Dans ce cadre, le ministère de l’économie et des finances a engagé une revue et un examen de toutes – je dis bien toutes – les aides aux entreprises afin d’évaluer leur efficacité économique.;Mme Delphine Gény-Stephann;z51
3857;3857;CRSANR5L15S2018O1N279;744078;2018-06-19;Bruno Le Maire a par ailleurs indiqué qu’il souhaitait associer les parlementaires à cette démarche d’évaluation (Exclamations sur les bancs du groupe LR), mais cette démarche ne méconnaît pas l’importance de certains secteurs qui sont pourvoyeurs d’emplois et de croissance dans notre pays.;Mme Delphine Gény-Stephann;z51
3858;3858;CRSANR5L15S2018O1N279;744078;2018-06-19;Plusieurs de ces secteurs bénéficient de taux réduits de TVA, dont nous connaissons l’effet sur l’activité.;Mme Delphine Gény-Stephann;z51
3859;3859;CRSANR5L15S2018O1N279;744078;2018-06-19;C’est le cas, par exemple, de la rénovation des logements.;Mme Delphine Gény-Stephann;z30
3860;3860;CRSANR5L15S2018O1N279;744078;2018-06-19;Nous ne méconnaissons pas, j’y insiste, l’incidence de cette fiscalité sur l’activité.L’objectif est donc non pas de pénaliser ces secteurs, qui sont favorables à notre économie, mais d’assurer l’efficacité de la dépense publique.;Mme Delphine Gény-Stephann;z54
3861;3861;CRSANR5L15S2018O1N279;744078;2018-06-19;Lors du congrès de la Fédération française du bâtiment, Bruno Le Maire a reprécisé ces objectifs.;Mme Delphine Gény-Stephann;-
3863;3863;CRSANR5L15S2018O1N279;744078;2018-06-19;Il a par ailleurs annoncé un certain nombre de mesures qui seront favorables au secteur du bâtiment, notamment le relèvement de 5 à 20 % des avances sur les marchés de travaux pour les PME du bâtiment,;Mme Delphine Gény-Stephann;z51
3864;3864;CRSANR5L15S2018O1N279;744078;2018-06-19;ce qui est extrêmement important pour la capacité financière de ces entreprises,;Mme Delphine Gény-Stephann;-
3865;3865;CRSANR5L15S2018O1N279;744078;2018-06-19;et l’interdiction dans les marchés publics des ordres de service à zéro euro.;Mme Delphine Gény-Stephann;z80
3867;3867;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à M. Christophe Arend, pour le groupe La République en marche.;M. le président;-
3868;3868;CRSANR5L15S2018O1N279;720310;2018-06-19;Monsieur le secrétaire d’État auprès du ministre de l’Europe et des affaires étrangères, il y a un an, les Français ont accordé une très large majorité au Président Emmanuel Macron.;M. Christophe Arend;z61
3870;3870;CRSANR5L15S2018O1N279;720310;2018-06-19;– Exclamations sur les bancs du groupe LR.;M. Christophe Arend;-
3871;3871;CRSANR5L15S2018O1N279;720310;2018-06-19;)Avec le Gouvernement, nous avons entrepris la rénovation en profondeur de notre pays, mais aussi celle de la relation avec notre voisin allemand.;M. Christophe Arend;z83
3872;3872;CRSANR5L15S2018O1N279;720310;2018-06-19;Depuis le traité de Rome, la France et l’Allemagne ont joué un rôle moteur dans la construction européenne.;M. Christophe Arend;z75
3873;3873;CRSANR5L15S2018O1N279;720310;2018-06-19;Or, depuis dix ans, les crises économiques et financières ont mis à l’épreuve le couple franco-allemand.;M. Christophe Arend;-
3874;3874;CRSANR5L15S2018O1N279;720310;2018-06-19;Malgré cela, Emmanuel Macron a su redonner de la vigueur et une impulsion nouvelle aux rapports entre nos deux pays.;M. Christophe Arend;z61
3875;3875;CRSANR5L15S2018O1N279;720310;2018-06-19;Le discours de la Sorbonne, celui devant le Parlement européen ou encore la remise du prix Charlemagne au Président français sont autant de signaux d’engagement pour une relation franco-allemande forte au service de l’Europe.;M. Christophe Arend;z61
3876;3876;CRSANR5L15S2018O1N279;720310;2018-06-19;La France a su se faire une place de premier plan sur la scène européenne, et ce, grâce à notre politique économique ambitieuse.;M. Christophe Arend;z75
3877;3877;CRSANR5L15S2018O1N279;720310;2018-06-19;Nous avons retrouvé de la crédibilité auprès de nos partenaires européens.;M. Christophe Arend;z83
3878;3878;CRSANR5L15S2018O1N279;720684;2018-06-19;Macron est tout seul en Europe !;M. Pierre-Henri Dumont;z61
3879;3879;CRSANR5L15S2018O1N279;720310;2018-06-19;À l’international, la France et l’Allemagne parlent à nouveau d’une même voix sur des dossiers comme le nucléaire iranien, les taxations américaines, la situation ukrainienne, le climat ou encore le G7.;M. Christophe Arend;z83
3880;3880;CRSANR5L15S2018O1N279;720310;2018-06-19;Au niveau européen, des jalons ont été posés, mais, maintenant, nous avons besoin de mesures concrètes et de réponses de la part de notre voisin allemand.Il y a quelques jours, la Chancelière allemande s’est dite prête à trouver un accord avec la France sur la réforme de la zone euro et de l’Union européenne.;M. Christophe Arend;z75
3881;3881;CRSANR5L15S2018O1N279;334654;2018-06-19;Et le Parlement européen, qu’en pensent-ils les Allemands ?;M. Éric Straumann;z75
3882;3882;CRSANR5L15S2018O1N279;720310;2018-06-19;Aujourd’hui, au château de Meseberg, le Président de la République, la Chancelière et les ministres coordonnent leurs positions en matière de budget européen, d’immigration et de politique extérieure en vue du sommet européen de la fin du mois de juin.Monsieur le secrétaire d’État, pouvez-vous nous exposer les futures pistes d’action du Gouvernement pour conforter la relance du moteur franco-allemand et, plus largement, celle de l’Europe ?;M. Christophe Arend;z75
3884;3884;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à M. le secrétaire d’État auprès du ministre de l’Europe et des affaires étrangères.;M. le président;z83
3885;3885;CRSANR5L15S2018O1N279;703535;2018-06-19;Monsieur le député Arend, monsieur le président du groupe d’amitié entre la France et l’Allemagne, oui, face aux tensions multiples qui parcourent le monde et le continent, l’Union européenne se trouve très clairement à la croisée des chemins.Ne nous y trompons pas : ce qui a été laborieusement et patiemment construit pendant des décennies peut se déconstruire en quelques années voire en quelques mois.;M. Jean-Baptiste Lemoyne;z78
3886;3886;CRSANR5L15S2018O1N279;703535;2018-06-19;Nous l’avons vu avec le choix du peuple britannique en faveur du Brexit.La France et l’Allemagne partagent une même ambition, celle d’une Europe démocratique, toujours plus souveraine et toujours plus unie.;M. Jean-Baptiste Lemoyne;z83
3887;3887;CRSANR5L15S2018O1N279;703535;2018-06-19;Dans ce cadre, la force du moteur franco-allemand est capitale pour impulser certaines réformes, refontes et rénovations de cette Europe à laquelle nous sommes si attachés.;M. Jean-Baptiste Lemoyne;z75
3888;3888;CRSANR5L15S2018O1N279;703535;2018-06-19;"Nous devons apporter des solutions concrètes et efficaces, vous l’avez dit, dans plusieurs domaines ; de ce point de vue, la réunion de Meseberg, qui se tient aujourd’hui, est capitale.Pour mieux relever le défi de la migration, nous devons mener un travail avec les pays d’origine et de transit, mais également réviser le règlement de Dublin et donner des moyens humains, financiers et juridiques à l’Agence européenne de gardes-frontières et de garde-côtes – Frontex.";M. Jean-Baptiste Lemoyne;z75
3889;3889;CRSANR5L15S2018O1N279;703535;2018-06-19;En matière économique et monétaire, il convient de disposer d’outils pour gérer les chocs que peuvent subir certains pays dans notre zone.;M. Jean-Baptiste Lemoyne;z83
3890;3890;CRSANR5L15S2018O1N279;703535;2018-06-19;Sur tous ces sujets, la Chancelière a fait des ouvertures, et nul doute que la réunion d’aujourd’hui permettra de grandes avancées.Nous sommes, quelque part, les héritiers de Konrad Adenauer, de Charles de Gaulle.;M. Jean-Baptiste Lemoyne;z78
3892;3892;CRSANR5L15S2018O1N279;703535;2018-06-19;Bien sûr, nous devons être à la hauteur du cinquante-cinquième anniversaire du traité de l’Élysée, et la représentation nationale est d’ailleurs au rendez-vous avec le vote de la proposition de résolution pour un nouveau traité de l’Élysée et pour accroître le rôle des parlements dans la coopération franco-allemande, ainsi qu’avec le groupe de travail franco-allemand que vous animez, monsieur Arend.;M. Jean-Baptiste Lemoyne;z75
3894;3894;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme Marie-Christine Dalloz, pour le groupe Les Républicains.;M. le président;-
3895;3895;CRSANR5L15S2018O1N279;332523;2018-06-19;Monsieur le Premier ministre, à l’occasion de l’examen du projet de loi de règlement du budget, je veux ici saluer le fait que le Gouvernement ait accepté l’inscription dans la procédure budgétaire de l’évaluation des politiques publiques.;Mme Marie-Christine Dalloz;z54
3897;3897;CRSANR5L15S2018O1N279;332523;2018-06-19;)Votre Gouvernement a bénéficié d’un alignement favorable des planètes, mais, comme le souligne la Cour des comptes, cette amélioration du solde budgétaire, sans effort, ne pourra être obtenue indéfiniment, car vous n’avez pas su utiliser ce phénomène de croissance à bon escient.Votre gouvernement est incapable de prendre les décisions qui permettraient de maîtriser la dépense publique.;Mme Marie-Christine Dalloz;z54
3898;3898;CRSANR5L15S2018O1N279;332523;2018-06-19;Les dépenses de l’État se sont même envolées : 12 milliards d’euros supplémentaires en un an, dont 10,6 milliards, hors dette et pensions, dans le champ des seuls ministères,;Mme Marie-Christine Dalloz;z15
3899;3899;CRSANR5L15S2018O1N279;332523;2018-06-19;soit une croissance de 4,8 %, alors que vous imposez aux collectivités une contractualisation contenant la progression des dépenses à 1,2 %.;Mme Marie-Christine Dalloz;z54
3900;3900;CRSANR5L15S2018O1N279;332523;2018-06-19;Ainsi, la dette de l’ensemble des administrations publiques est passée de 96,6 % à 96,8 % du PIB entre 2016 et 2017.;Mme Marie-Christine Dalloz;z54
3901;3901;CRSANR5L15S2018O1N279;720386;2018-06-19;Vous êtes encore plus mauvais que Hollande !;M. Fabien Di Filippo;-
3902;3902;CRSANR5L15S2018O1N279;332523;2018-06-19;L’assainissement des comptes publics est une véritable nécessité, et vous mettez en avant la baisse du déficit sous la barre des 3 % du PIB, alors que tous les autres indicateurs se dégradent.;Mme Marie-Christine Dalloz;z54
3903;3903;CRSANR5L15S2018O1N279;332523;2018-06-19;La Cour souligne que l’amélioration du solde budgétaire « s’avère en réalité peu significative ».;Mme Marie-Christine Dalloz;z54
3904;3904;CRSANR5L15S2018O1N279;332523;2018-06-19;D’autant que le déficit de l’État reste trop élevé, puisqu’il est encore supérieur de près de 22 milliards d’euros au niveau qui permettrait de stabiliser la dette par rapport au PIB.;Mme Marie-Christine Dalloz;z15
3905;3905;CRSANR5L15S2018O1N279;332523;2018-06-19;Cela sans compter le risque préoccupant que ferait peser une remontée des taux d’intérêt.;Mme Marie-Christine Dalloz;z55
3906;3906;CRSANR5L15S2018O1N279;332523;2018-06-19;La vérité, c’est que la pression fiscale est à son paroxysme et que, pour satisfaire des promesses de campagne, vous reportez l’ensemble des efforts à la fin du quinquennat.Quand comptez-vous prendre vos responsabilités et vous engager sérieusement dans des réformes structurelles, porteuses d’une meilleure efficience du service public à un coût maîtrisé ?;Mme Marie-Christine Dalloz;z54
3908;3908;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à M. le secrétaire d’État auprès du ministre de l’action et des comptes publics.;M. le président;-
3909;3909;CRSANR5L15S2018O1N279;330357;2018-06-19;Madame la députée Dalloz, je partage votre constat : pour la première fois depuis plus de quinze ans, fin 2017, la France a tenu sa parole européenne et a porté son déficit budgétaire en dessous de 3 % du PIB.;M. Olivier Dussopt;z54
3911;3911;CRSANR5L15S2018O1N279;330357;2018-06-19;Ce résultat a été obtenu grâce à des mesures de redressement et à une exécution particulièrement rigoureuse du budget.;M. Olivier Dussopt;z54
3912;3912;CRSANR5L15S2018O1N279;330357;2018-06-19;Hier soir, vous auriez pu participer à notre séance, au cours de laquelle nous avons démontré que l’exécution budgétaire avait permis d’atteindre ces objectifs.Traçons maintenant quelques perspectives que vous avez oubliées : la loi de programmation des finances publiques pour les cinq prochaines années fixe un cap, celui de la diminution de la dette publique à hauteur de cinq points du PIB, de la dépense publique de trois points et des prélèvements obligatoires d’un point.;M. Olivier Dussopt;z54
3913;3913;CRSANR5L15S2018O1N279;720386;2018-06-19;Vous allez encore augmenter les impôts !;M. Fabien Di Filippo;z24
3914;3914;CRSANR5L15S2018O1N279;330357;2018-06-19;En l’état des hypothèses macroéconomiques dont nous disposons, ces résultats seront tenus et même améliorés.;M. Olivier Dussopt;-
3915;3915;CRSANR5L15S2018O1N279;330357;2018-06-19;Lorsque vous expliquez que l’État ne s’astreint pas aux mêmes efforts que les autres acteurs économiques, vous vous trompez, car la loi de programmation fixe l’évolution des dépenses de l’État à 0,7 % contre 1,2 % pour les collectivités territoriales et 2,3 % pour l’Objectif national des dépenses d’assurance maladie.Je ne partage pas non plus vos vues sur la manière de tenir le cap.;M. Olivier Dussopt;z54
3916;3916;CRSANR5L15S2018O1N279;330357;2018-06-19;Comme l’a dit tout à l’heure ma collègue Delphine Gény-Stephann, nous avons un programme de réformes, « Action publique 2022 »,;M. Olivier Dussopt;-
3917;3917;CRSANR5L15S2018O1N279;330357;2018-06-19;dans lequel nous réinterrogeons le périmètre des politiques publiques, en questionnons l’efficacité et prenons le temps pour moderniser.;M. Olivier Dussopt;-
3918;3918;CRSANR5L15S2018O1N279;330357;2018-06-19;En effet, nous n’allons pas renouveler la révision générale des politiques publiques – RGPP – que vous aviez conduite de 2007 à 2012, nous n’allons pas mettre en œuvre le programme de François Fillon d’augmentation de la TVA de deux points, de suppression de 500 000 postes de fonctionnaires et de diminution des dotations aux collectivités de 20 milliards d’euros.;M. Olivier Dussopt;z57
3920;3920;CRSANR5L15S2018O1N279;330357;2018-06-19;Nous avons un cap, celui du redressement, de la modernisation et de l’égalité, et non celui de la purge que vous vouliez imposer au pays.;M. Olivier Dussopt;-
3923;3923;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à M. Laurent Saint-Martin, pour le groupe La République en marche.;M. le président;z65
3924;3924;CRSANR5L15S2018O1N279;720878;2018-06-19;Monsieur le ministre de l’économie et des finances, depuis un an, notre action en matière économique est guidée par un but : libérer les fondamentaux de la croissance et de l’emploi.;M. Laurent Saint-Martin;z38
3925;3925;CRSANR5L15S2018O1N279;720386;2018-06-19;C’est raté : nous avons moins de croissance et moins d’emplois !;M. Fabien Di Filippo;-
3926;3926;CRSANR5L15S2018O1N279;720878;2018-06-19;Nous l’avons fait avec le budget 2018, en mettant en œuvre d’ambitieuses réformes de la fiscalité.;M. Laurent Saint-Martin;z54
3927;3927;CRSANR5L15S2018O1N279;720878;2018-06-19;Désormais, avec la baisse de l’impôt sur les sociétés et l’instauration du prélèvement forfaitaire unique à 30 %, nous savons que la fiscalité sur les revenus du capital est simple, claire et efficace.;M. Laurent Saint-Martin;z06
3929;3929;CRSANR5L15S2018O1N279;720878;2018-06-19;"Mais la fiscalité n’est pas une fin en soi ; c’est un outil.";M. Laurent Saint-Martin;-
3930;3930;CRSANR5L15S2018O1N279;720878;2018-06-19;Cet outil doit servir au financement de l’économie réelle.;M. Laurent Saint-Martin;z38
3931;3931;CRSANR5L15S2018O1N279;720878;2018-06-19;Et qu’est-ce que l’économie réelle, mes chers collègues ?;M. Laurent Saint-Martin;-
3932;3932;CRSANR5L15S2018O1N279;720878;2018-06-19;C’est celle qui crée des emplois !;M. Laurent Saint-Martin;-
3933;3933;CRSANR5L15S2018O1N279;720210;2018-06-19;La réponse est dans la question !;Mme Valérie Beauvais;-
3934;3934;CRSANR5L15S2018O1N279;720878;2018-06-19;Nous, parlementaires de la majorité, avons mobilisé les acteurs, et d’abord les acteurs financiers que nous avons réunis le 22 janvier ici même.;M. Laurent Saint-Martin;-
3936;3936;CRSANR5L15S2018O1N279;720878;2018-06-19;Avec eux, nous travaillons en continu pour fournir aux Français la possibilité de financer les PME – notamment leurs fonds propres – qui recrutent.Nous avons aussi mobilisé les entrepreneurs en les associant à la préparation du projet de loi PACTE – Plan d’action pour la croissance et la transformation des entreprises – afin qu’ils identifient les freins à leur croissance.;M. Laurent Saint-Martin;z51
3937;3937;CRSANR5L15S2018O1N279;720878;2018-06-19;Ce projet de loi vise lui aussi à faire croître notre économie et à la renforcer.Il s’agit d’intéresser les Français au sort des entreprises, avec par exemple l’épargne salariale et l’épargne retraite, et d’intéresser les entreprises au sort des Français, avec la consécration de leur intérêt social et environnemental.;M. Laurent Saint-Martin;z86
3938;3938;CRSANR5L15S2018O1N279;720878;2018-06-19;Avec le projet de loi PACTE, nous voulons que les Français puissent se dire que si les entreprises vont bien, ils vont mieux.;M. Laurent Saint-Martin;-
3939;3939;CRSANR5L15S2018O1N279;720878;2018-06-19;Monsieur le ministre, parce qu’il reste tant à faire, et tant de freins à lever, les mesures fortes pour les entreprises et pour l’emploi sont et seront au rendez-vous.;M. Laurent Saint-Martin;-
3940;3940;CRSANR5L15S2018O1N279;720878;2018-06-19;Si nous considérons le projet de loi PACTE comme l’acte II du continuum des réformes, comment assurer la cohérence de l’ensemble ?;M. Laurent Saint-Martin;-
3942;3942;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme la secrétaire d’État auprès du ministre de l’économie et des finances.;M. le président;-
3943;3943;CRSANR5L15S2018O1N279;744078;2018-06-19;Monsieur le député, la philosophie du projet de loi PACTE consiste à libérer les énergies pour une croissance plus forte, en faisant en sorte que celle-ci soit plus riche en emplois et bénéficie à tous.;Mme Delphine Gény-Stephann;z25
3944;3944;CRSANR5L15S2018O1N279;744078;2018-06-19;Cette philosophie s’inscrit très exactement dans la succession de réformes – fiscales en particulier – que le Gouvernement a engagées depuis l’année dernière.;Mme Delphine Gény-Stephann;-
3945;3945;CRSANR5L15S2018O1N279;720386;2018-06-19;Faites de hausses d’impôts et de nouvelles taxes !;M. Fabien Di Filippo;z24
3946;3946;CRSANR5L15S2018O1N279;744078;2018-06-19;Ainsi, les mesures visant à aider les très petites entreprises et les PME à grandir et à franchir les seuils ne seront pleinement efficaces que si notre réforme de la formation professionnelle et de l’apprentissage permet d’aligner les compétences avec les besoins de ces entreprises.;Mme Delphine Gény-Stephann;z51
3947;3947;CRSANR5L15S2018O1N279;720386;2018-06-19;Elles ont du souci à se faire !;M. Fabien Di Filippo;-
3948;3948;CRSANR5L15S2018O1N279;744078;2018-06-19;Dans le projet de loi PACTE, nous catalyserons l’orientation de l’épargne des Français vers l’investissement à long terme, notamment vers les fonds propres des entreprises, afin que celles-ci puissent innover et investir.;Mme Delphine Gény-Stephann;z51
3949;3949;CRSANR5L15S2018O1N279;744078;2018-06-19;L’adoption d’une taxation forfaitaire sur les revenus du capital supprime la menace – théorique mais répulsive – d’une taxation supérieure à 60 % des revenus, ce qui constituera un levier fort pour canaliser l’épargne vers l’investissement productif, conformément à l’objectif du séminaire tenu ici le 22 janvier dernier.La cohérence est bien là.;Mme Delphine Gény-Stephann;z06
3950;3950;CRSANR5L15S2018O1N279;744078;2018-06-19;Nous sommes dans un continuum de réformes qui s’emboîtent, se complètent et se soutiennent mutuellement.;Mme Delphine Gény-Stephann;-
3951;3951;CRSANR5L15S2018O1N279;744078;2018-06-19;Il faut bien cela pour réaliser notre ambition de transformation en profondeur du modèle économique français !;Mme Delphine Gény-Stephann;z38
3953;3953;CRSANR5L15S2018O1N279;332747;2018-06-19;La parole est à Mme Patricia Gallerneau, pour le groupe du Mouvement démocrate et apparentés.;M. le président;-
3954;3954;CRSANR5L15S2018O1N279;721992;2018-06-19;Ma question s’adresse à Mme Buzyn, ministre des solidarités et de la santé.;Mme Patricia Gallerneau;-
3955;3955;CRSANR5L15S2018O1N279;721992;2018-06-19;Madame la ministre, conformément à ses engagements, le Gouvernement devra présenter d’ici à la fin de l’année un texte de loi tirant les leçons des États généraux de la bioéthique, dont les conclusions feront l’objet, au début du mois de juillet, d’un avis du Comité consultatif national d’éthique.La consultation citoyenne s’est achevée le 5 juin dernier.;Mme Patricia Gallerneau;z88
3956;3956;CRSANR5L15S2018O1N279;721992;2018-06-19;Chacun a pu s’exprimer sur des sujets divers allant du don d’organes à l’intelligence artificielle.;Mme Patricia Gallerneau;z52
3957;3957;CRSANR5L15S2018O1N279;720386;2018-06-19;Ainsi que la PMA et la GPA !;M. Fabien Di Filippo;z52
3958;3958;CRSANR5L15S2018O1N279;721992;2018-06-19;La fin de vie est l’une des questions ayant généré le plus grand nombre de contributions, démontrant la forte mobilisation de nos concitoyens sur ce sujet.;Mme Patricia Gallerneau;-
